	funny	useful	review_id	text	business_id	ID_bus	stars	date	user_id	cool	total_sentiment	coffee&tea_sentiscore	coffee&tea_total_business_score
7570	1	1	gHnidO9PBbrSF_qo1hVeBQ	nice service seated fairly promptly pleasant waitress ordered mammas signature calzone that supposed feed people come that feeding perhaps very hungry person couple like were pizza folded over into pieces very thin crust pizza also fresh spinach frozen hoping more garlic than little that tasted sauce sweet taste pomegranate unsweetened tasted watered down this first time here	RztX0zV7ObHZD08SDUhI0Q	RztX0zV7ObHZD08SDUhI0Q	2	43135.96591435185	1NibHthdxvr5Sw11_UdL3A	1	Sentiment(polarity=0.25184343434343437, subjectivity=0.6308080808080807)	0.0	0.0
5914	0	0	sdM_MEJgMDRLLbdHc2zcuw	great experience stopped last night dinner right when they were closing instead turning away they invited dinner sample pasta dishes that chef pietro whipped very tasty wait staff attentive pizzas reasonably priced wine brussels sprouts complemented each other well look forward trying dishes their expanding menu	n6GEL5PDQ3ZvZ5HtxIhGFA	n6GEL5PDQ3ZvZ5HtxIhGFA	5	42285.974953703706	n5SKZuJAjqCSR6uaCMrMdQ	0	Sentiment(polarity=0.251530612244898, subjectivity=0.5039115646258504)	0.0	0.0
4776	2	5	A6ZYRvFU3YFvxFi1chFfZg	pros close house good inexpensive pizza cons only takes cash with only meat mediterrean pizza kind tough chewy does serve iced like hippies chains although have eaten burger breakfast place problem with these places that they dont take cash rarely carry cash gonna stop gonna somewhere else that takes debit card also canned sodas sugary drinks hippies does serve fresh brewed iced feel like getting ripped bottled water when water home free they would tweak couple things would frequent hippies chains more often	YDZRlB762hEebm2OyZISiQ	YDZRlB762hEebm2OyZISiQ	2	40092.83899305556	E6mMNnlg8btB-Lz7b5BovQ	4	Sentiment(polarity=0.2511111111111111, subjectivity=0.7333333333333333)	0.0	0.0
6929	0	5	iv8upH8S4Oe1H2pny8XR7g	finishing yelp reviews from recent trip firestone walker paso robles shocked written about favorite brewery finally brewery north scottsdale basically reaction fate brewery fateful night intended when decided stop their imperial love affair began that dont anticipate ending anytime soon will admit first skeptcal there many places that have come gonethere will always places that have decent craft beer area that initial hesitation upon opening probably took months finally give them pleasantly surprised when beer best valley although location seems small more than adequate their patio awesome cooler months they have enough tables where never feel like have wait long never feel like empty personally favor sitting matter where their really cool chairs spaced appropriately dont feel like youre sitting person next important stuff beer noticed over past months they have done really good satisfying palattes whether youre head more fruit beer maybe something darker there been least each their menu head through through their american pale recently released favorite arizona right they also often release specialty beers that have never disappointed instance coffee have only pizza there great love chili atmosphere closest youll cheers type maybe being from east coast more acclimated this type vibe small quaint welcoming inviting have gone with husband with girlfriends myself always felt comfortable have always really cool people along what sets this apart service steve done really great assembling awesome team remembers what like drink steve such nice person chatting about beer their social media website always date check regularly theres anything special think what need realize before going small brewery with decent size list oustanding beers this isnt yardhouse type establishment dont have beer expert beer snob enjoy from what experienced ever have questions want anything have	pBFewLcdLnf1XwPTE4jtyQ	pBFewLcdLnf1XwPTE4jtyQ	5	41472.01440972222	CK6w4REQliKRmBtJ-YArOA	2	Sentiment(polarity=0.2510916442048518, subjectivity=0.5666175962402377)	-0.0011123470522803114	-0.002224694104560623
6929	0	5	iv8upH8S4Oe1H2pny8XR7g	finishing yelp reviews from recent trip firestone walker paso robles shocked written about favorite brewery finally brewery north scottsdale basically reaction fate brewery fateful night intended when decided stop their imperial love affair began that dont anticipate ending anytime soon will admit first skeptcal there many places that have come gonethere will always places that have decent craft beer area that initial hesitation upon opening probably took months finally give them pleasantly surprised when beer best valley although location seems small more than adequate their patio awesome cooler months they have enough tables where never feel like have wait long never feel like empty personally favor sitting matter where their really cool chairs spaced appropriately dont feel like youre sitting person next important stuff beer noticed over past months they have done really good satisfying palattes whether youre head more fruit beer maybe something darker there been least each their menu head through through their american pale recently released favorite arizona right they also often release specialty beers that have never disappointed instance coffee have only pizza there great love chili atmosphere closest youll cheers type maybe being from east coast more acclimated this type vibe small quaint welcoming inviting have gone with husband with girlfriends myself always felt comfortable have always really cool people along what sets this apart service steve done really great assembling awesome team remembers what like drink steve such nice person chatting about beer their social media website always date check regularly theres anything special think what need realize before going small brewery with decent size list oustanding beers this isnt yardhouse type establishment dont have beer expert beer snob enjoy from what experienced ever have questions want anything have	pBFewLcdLnf1XwPTE4jtyQ	pBFewLcdLnf1XwPTE4jtyQ	5	41472.01440972222	CK6w4REQliKRmBtJ-YArOA	2	Sentiment(polarity=0.2510916442048518, subjectivity=0.5666175962402377)	-0.0011123470522803114	-0.002224694104560623
7312	0	0	dOd3-qpAVUovRizApQ-ZYg	went sunday brunch ended ordering regular menu because have choose from kids menu looked good daughter most pizza watered down lemonade sour drink okay nothing special	HjXI6lKGPVNQ8dYJPtaOCg	HjXI6lKGPVNQ8dYJPtaOCg	2	41380.93398148148	CWWjR_FeCVTln402tqRIxQ	0	Sentiment(polarity=0.2502267573696145, subjectivity=0.37674864817721965)	0.0	0.0
4320	0	0	oizY2uyM7gb7i34-CS6nUA	garzella group partner with boys girls club tempe bring them food brought them pizza from barros kids loved they thanked getting real pizza instead kind they usually will definitely bring them barros pizza again	ygZSfAsnlztdeWZOlJA2Ug	ygZSfAsnlztdeWZOlJA2Ug	5	43284.78417824074	W_jF1v9ndcb9LkviXvGmFA	0	Sentiment(polarity=0.25, subjectivity=0.55)	0.0	0.0
8931	0	1	GAMmBJRmKSf46sQSYIu_jg	bakery groceries lunch great combo dont address limit visited lunch before didnt experience lunch crowd plenty seats combo tamale taco tostada which much food friend mexican pizza which getting next time visit soon hope like hibiscus leaves here make home	Lqp3uwGJU6CHyys-eerMmQ	Lqp3uwGJU6CHyys-eerMmQ	4	39996.234305555554	bfTDF578zFYm7ud2obE8KQ	0	Sentiment(polarity=0.25, subjectivity=0.2375)	0.0	0.0
1412	0	1	tiHWoQYMjgGVH_7x6mJu_A	would highly recommend this salon looking something that typical asian nail shop experience personally forced seek alternative asian nail shop given that recently going through chemo treatments fact that immune system research warned careful about sanitary practices nail salons avoid those used whirlpool baths searched nail shops online came across sundrops nail spot read yelp reviews know some reviews claimed that shop pricey given alternatives willing sanitation experience frankly felt this worth friend recently enjoyed lovely saturday morning appointment time mani pedi mind wait week find availability given experience dont think just spontaneously decide visit sundrops unless maybe lucky early saturday morning loved shop very cute with nail manicure lovely seats over sinks soak your feet pedicure they offer drinks lemonade water they were playing breakfast tiffanys screen cost mani pedis probably about more each person than asian nail shop given that have careful while treatment lovely experience this salon dont think cost difference significant location convenient shopping there fresh easy plaza lunching there great pizza place next door over chelseas kitchen lunch bring your girlfriends pedi party then brunch cheseas postinos grande orange	IzdLLebxhDjnugxAMc-4EA	IzdLLebxhDjnugxAMc-4EA	4	41929.737604166665	dqNRPhVGZXPzTWDFGQO0ew	0	Sentiment(polarity=0.2494444444444445, subjectivity=0.5400617283950617)	0.0	0.0
5801	0	1	ivN4uxMvUMC_2WLO3SnxNA	loved name this place needed investigate another happy hour this goes with price beer food specials menu consisting mostly stuff pretzel killer buttery decent queso side same luck street tacos chicken thigh meat steak resemblence steak carne asada tacos were loaded with much sauce cheap cabbage pretty average beer selection seats view screens nice patio though there pizza with potatoes that looked unique that need next visit packed monday night football	U8rHQ_Sg8A2m291Y7WEfIg	U8rHQ_Sg8A2m291Y7WEfIg	3	41220.05936342593	ELcQDlf69kb-ihJfxZyL0A	0	Sentiment(polarity=0.24935897435897436, subjectivity=0.6416666666666667)	0.0	0.0
